frames_ids,AU1,AU2,AU4,AU6,AU12,AU15,AU20,AU25,EXPR,valence,arousal
52,0,0,0,0,0,0,0,0,0,-0.06132904913178404,-0.19990611790164722
53,0,0,0,0,0,0,0,0,0,-0.08143198181335866,-0.1851827448638353
54,0,0,0,0,0,0,0,0,0,-0.12407207410739693,-0.19682395637133407
55,0,0,0,0,0,0,0,0,0,-0.07722894755792563,-0.2015003763678435
56,0,0,0,0,0,0,0,0,0,-0.08345235505839813,-0.2037154628870715
57,0,0,0,0,0,0,0,0,0,-0.05621551166558153,-0.20520876799587556
58,0,0,0,0,0,0,0,0,0,-0.07012082546134484,-0.19799076037873567
59,0,0,0,0,0,0,0,0,0,-0.08474414371793458,-0.19072803979935618
60,0,0,0,0,0,0,0,0,0,-0.08221332918190842,-0.19986383346105488
61,0,0,0,0,0,0,0,0,0,-0.06412204576037388,-0.18786819803062826
62,0,0,0,0,0,0,0,0,0,-0.06928856909814246,-0.19068625986600596
63,0,0,0,0,0,0,0,0,0,-0.06164526767832672,-0.1937739165242468
64,0,0,0,0,0,0,0,0,0,-0.07995826443718555,-0.19652023932921067
65,0,0,0,0,0,0,0,0,0,-0.07450008940711425,-0.2055865840153083
66,0,0,0,0,0,0,0,0,0,-0.05656509457376643,-0.19645748014782413
67,0,0,0,0,0,0,0,0,0,-0.07235860544881838,-0.20212999516240274
68,0,0,0,0,0,0,0,0,0,-0.08884952755301802,-0.19975565474688717
69,0,0,0,0,0,0,0,0,0,-0.11601175091498979,-0.20047389220838485
70,0,0,0,0,0,0,0,0,0,-0.12415046105161318,-0.2146804417379348
71,0,0,0,0,0,0,0,0,0,-0.09274353316715482,-0.22990135025649677
72,0,0,0,0,0,0,0,0,0,-0.08584346495397199,-0.24662869629499165
73,0,0,0,0,0,0,0,0,0,-0.07649397400305857,-0.20687399974926132
74,0,0,0,0,0,0,0,0,0,-0.08854642870688914,-0.19249184589563434
75,0,0,0,0,0,0,0,0,0,-0.08106500879512174,-0.1974207366767683
76,0,0,0,0,0,0,0,0,0,-0.09204663912379678,-0.19572368010535443
77,0,0,0,0,0,0,0,0,0,-0.08077865141125301,-0.1887323672785179
78,0,0,0,0,0,0,0,0,0,-0.07423587326315777,-0.1996621325685594
79,0,0,0,0,0,0,0,0,0,-0.07810565422895666,-0.1986080645828655
80,0,0,0,0,0,0,0,0,0,-0.06164392803820151,-0.20857597280318219
81,0,0,0,0,0,0,0,0,0,-0.0633620229077918,-0.1777283965953087
82,0,0,0,0,0,0,0,0,0,-0.07998432845526725,-0.19230827791493785
83,0,0,0,0,0,0,0,0,0,-0.055820402442661524,-0.18612166709805794
84,0,0,0,0,0,0,0,0,0,-0.044117998460454826,-0.1976392420658254
85,0,0,0,0,0,0,0,0,0,-0.057916200643184784,-0.19415466518656013
86,0,0,0,0,0,0,0,0,0,-0.06092165071076079,-0.19494922272554654
87,0,0,0,0,0,0,0,0,0,-0.05996738261800558,-0.1998305456179783
88,0,0,0,0,0,0,0,0,0,-0.08449436439581122,-0.21257520717029513
89,0,0,0,0,0,0,0,0,0,-0.11201675765148957,-0.20234408899283923
90,0,0,0,0,0,0,0,0,0,-0.09914533306360496,-0.20036587332326336
91,0,0,0,0,0,0,0,0,0,-0.09038608330669573,-0.2017613420060738
92,0,0,0,0,0,0,0,0,0,-0.0846811897446108,-0.19368801774199762
93,0,0,0,0,0,0,0,0,0,-0.10293022927975191,-0.19618854167148184
94,0,0,0,0,0,0,0,0,0,-0.10482685794245064,-0.1912232353888134
95,0,0,0,0,0,0,0,0,0,-0.08384969288875403,-0.18598882431366584
96,0,0,0,0,0,0,0,0,0,-0.10279393213261903,-0.190083765083201
97,0,0,0,0,0,0,0,0,0,-0.09136039517378734,-0.18155007538658355
98,0,0,0,0,0,0,0,0,0,-0.08420117887496757,-0.1839096773772709
99,0,0,0,0,0,0,0,0,0,-0.08040802167287395,-0.1827554919513396
100,0,0,0,0,0,0,0,0,0,-0.09228044410395489,-0.1802133255635119
101,0,0,0,0,0,0,0,0,0,-0.07686231292839363,-0.1913904696519144
102,0,0,0,0,0,0,0,0,0,-0.06062450771845,-0.19434075901977185
103,0,0,0,0,0,0,0,0,0,-0.075055394315553,-0.19148253518046426
104,0,0,0,0,0,0,0,0,0,-0.05395594725728432,-0.19644720232616625
105,0,0,0,0,0,0,0,0,0,-0.06752080609102884,-0.20245057349031992
106,0,0,0,0,0,0,0,0,0,-0.13513947667486625,-0.18145835629854307
107,0,0,0,0,0,0,0,0,0,-0.10239643928300791,-0.19027302193908813
108,0,0,0,0,0,0,0,0,0,-0.0814001785934364,-0.1975086312495957
109,0,0,0,0,0,0,0,0,0,-0.08819839267801548,-0.18704064327635272
110,0,0,0,0,0,0,0,0,0,-0.08731355797805779,-0.2020621294290514
111,0,0,0,0,0,0,0,0,0,-0.10630411538448631,-0.21153437084285548
112,0,0,0,0,0,0,0,0,0,-0.0922118472486833,-0.20794373570242902
113,0,0,0,0,0,0,0,0,0,-0.06402150189540794,-0.20807447091455725
114,0,0,0,0,0,0,0,0,0,-0.06813226841194069,-0.20765900773633475
115,0,0,0,0,0,0,0,0,0,-0.08429640694061838,-0.19126252627220794
116,0,0,0,0,0,0,0,0,0,-0.0743209263386426,-0.20743777904365415
117,0,0,0,0,0,0,0,0,0,-0.049281143883586356,-0.19521850649892405
118,0,0,0,0,0,0,0,0,0,-0.044908091484103387,-0.20863382898173052
119,0,0,0,0,0,0,0,0,0,-0.03217052599709289,-0.22643184155152235
120,0,0,0,0,0,0,0,0,0,-0.05141996060449047,-0.20720006679307285
121,0,0,0,0,0,0,0,0,0,-0.07561127247141776,-0.17994156125075136
122,0,0,0,0,0,0,0,0,0,-0.07630546184832629,-0.18941783372582383
123,0,0,0,0,0,0,0,0,0,-0.039255971894722075,-0.19111255389074552
124,0,0,0,0,0,0,0,0,0,-0.04704213362971424,-0.1812958303275273
125,0,0,0,0,0,0,0,0,0,-0.05549026308673145,-0.17132487468494986
126,0,0,0,0,0,0,0,0,0,-0.07393405686200011,-0.16097949698297803
127,0,0,0,0,0,0,0,0,0,-0.04957952367227628,-0.16004717244619604
128,0,0,0,0,0,0,0,0,0,-0.04964208624350206,-0.19312160395968123
129,0,0,0,0,0,0,0,0,0,-0.07022322205164915,-0.18712174069246676
130,0,0,0,0,0,0,0,0,0,-0.06794376026740989,-0.16997711577967406
131,0,0,0,0,0,0,0,0,0,-0.06318711024084085,-0.17786018962444938
132,0,0,0,0,0,0,0,0,0,-0.07143178341701927,-0.1856955624289664
133,0,0,0,0,0,0,0,0,0,-0.08266489958010718,-0.17809274987513699
134,0,0,0,0,0,0,0,0,0,-0.08030309900947803,-0.16966445539698108
135,0,0,0,0,0,0,0,0,0,-0.06698936464779673,-0.17102435207619385
136,0,0,0,0,0,0,0,0,0,-0.13728527079173983,-0.17438869768949722
137,0,0,0,0,0,0,0,0,0,-0.09553296461174465,-0.18526511956128838
138,0,0,0,0,0,0,0,0,0,-0.08709407239956297,-0.18130746598379982
139,0,0,0,0,0,0,0,0,0,-0.07862380233985426,-0.17918277947740685
140,0,0,0,0,0,0,0,0,0,-0.06921937002947459,-0.1781557356926466
141,0,0,0,0,0,0,0,0,0,-0.11686582713829066,-0.1816047025924108
142,0,0,0,0,0,0,0,0,0,-0.11936136109656417,-0.19413103746544377
143,0,0,0,0,0,0,0,0,0,-0.11038626356381241,-0.1881277208786311
144,0,0,0,0,0,0,0,0,0,-0.11015271512166554,-0.19867309691280274
145,0,0,0,0,0,0,0,0,0,-0.12208246469718259,-0.2016817519876273
146,0,0,0,0,0,0,0,0,0,-0.10678959641862962,-0.19475629026266308
147,0,0,0,0,0,0,0,0,0,-0.11800037388916523,-0.1960924147615994
148,0,0,0,0,0,0,0,0,0,-0.11231487919729649,-0.19132374256457158
149,0,0,0,0,0,0,0,0,0,-0.11190054486781412,-0.18865871004221083
150,0,0,0,0,0,0,0,0,0,-0.10605893161539975,-0.1932045970369425
151,0,0,0,0,0,0,0,0,0,-0.08125167225463026,-0.19874911138322207
152,0,0,0,0,0,0,0,0,0,-0.07945358703727838,-0.1970877916595017
153,0,0,0,0,0,0,0,0,0,-0.07991253420110109,-0.2077243276933013
154,0,0,0,0,0,0,0,0,0,-0.12957310020053567,-0.18392781239297049
155,0,0,0,0,0,0,0,0,0,-0.08906132251324479,-0.17752050508524445
156,0,0,0,0,0,0,0,0,0,-0.08595857593862004,-0.19265419215356053
157,0,0,0,0,0,0,0,0,0,-0.09948837244576829,-0.20826716143576626
158,0,0,0,0,0,0,0,0,0,-0.05651626702226506,-0.1961213936393554
159,0,0,0,0,0,0,0,0,0,-0.08526423923965352,-0.19352018159425877
160,0,0,0,0,0,0,0,0,0,-0.09496098540962285,-0.18455063442793057
161,0,0,0,0,0,0,0,0,0,-0.04819999039663301,-0.21695469955202978
162,0,0,0,0,0,0,0,0,0,-0.06332417204057016,-0.21010198547063696
163,0,0,0,0,0,0,0,0,0,-0.08359191538520946,-0.1307849997262422
164,0,0,0,0,0,0,0,1,2,-0.06769083352685959,-0.08687176653429088
165,0,0,0,0,0,0,0,1,0,-0.06416869166576747,-0.17496811995576877
166,0,0,0,0,0,0,0,0,0,-0.023032993139503084,-0.17406795105566028
167,0,0,0,0,0,0,0,0,0,-0.029022670363223133,-0.17846891384473765
168,0,0,0,0,0,0,0,0,0,-0.11704533348031543,-0.19148505468068552
169,0,0,0,0,0,0,0,0,0,-0.08980910720205626,-0.18435587982745158
170,0,0,0,0,0,0,0,0,0,-0.06565919928068888,-0.1976003067224826
171,0,0,0,0,0,0,0,0,0,-0.10688231183877707,-0.19120152740690274
172,0,0,0,0,0,0,0,0,0,-0.10622673409096411,-0.18545005381058316
173,0,0,0,0,0,0,0,0,0,-0.09142421631105738,-0.20296826746045174
174,0,0,0,0,0,0,0,0,0,-0.1039750068632298,-0.19916096089199486
175,0,0,0,0,0,0,0,0,0,-0.10554074661769469,-0.21901244869590497
176,0,0,0,0,0,0,0,0,0,-0.1081186607296236,-0.22775671064338993
177,0,0,0,0,0,0,0,0,0,-0.12792875618355254,-0.22635893133395407
178,0,0,0,0,0,0,0,0,0,-0.12764200683848595,-0.23284595808945596
179,0,0,0,0,0,0,0,0,0,-0.12393165247569993,-0.21204760419756274
180,0,0,0,0,0,0,0,0,0,-0.11758613999700177,-0.2192552337870247
181,0,0,0,0,0,0,0,0,0,-0.07616692855586549,-0.18260624206404352
182,0,0,0,0,0,0,0,0,0,-0.09516214135127442,-0.18735378094042016
183,0,0,0,0,0,0,0,0,0,-0.09299410327711442,-0.19083455454950274
184,0,0,0,0,0,0,0,0,0,-0.09683412845908229,-0.1804896580533272
185,0,0,0,0,0,0,0,0,0,-0.08015238691893363,-0.18806940779138948
186,0,0,0,0,0,0,0,0,0,-0.09455490681361167,-0.18056505557615313
187,0,0,0,0,0,0,0,0,0,-0.08129347267707716,-0.1813946074597832
188,0,0,0,0,0,0,0,0,0,-0.06324230732187928,-0.18327647534284847
189,0,0,0,0,0,0,0,0,0,-0.07200399884574218,-0.1911159792706665
190,0,0,0,0,0,0,0,0,0,-0.064023406799319,-0.18846544536676166
191,0,0,0,0,0,0,0,0,0,-0.07462832377610831,-0.18170939441647774
192,0,0,0,0,0,0,0,0,0,-0.07862490856419566,-0.1829237386149257
193,0,0,0,0,0,0,0,0,0,-0.074474067176006,-0.17541582381205736
194,0,0,0,0,0,0,0,0,0,-0.056699429519204966,-0.17601472718371572
195,0,0,0,0,0,0,0,0,0,-0.05440415636219678,-0.18195515581847807
196,0,0,0,0,0,0,0,0,0,-0.10622773667962881,-0.18483202872601784
197,0,0,0,0,0,0,0,0,0,-0.046601575348942936,-0.17346744405988015
198,0,0,0,0,0,0,0,0,0,-0.028459116528545998,-0.18214821438059997
199,0,0,0,0,0,0,0,0,0,-0.04573889882119964,-0.18164289286237606
200,0,0,0,0,0,0,0,0,0,-0.08154095511111485,-0.2009892779598503
201,0,0,0,0,0,0,0,0,0,-0.053501397732792375,-0.18433391865906554
202,0,0,0,0,0,0,0,0,0,-0.05819599032953485,-0.18674715610502882
203,0,0,0,0,0,0,0,0,0,-0.07620265919065695,-0.18766483350803984
204,0,0,0,0,0,0,0,0,0,-0.0812000048340691,-0.19029216030857676
205,0,0,0,0,0,0,0,0,0,-0.10032362413077964,-0.18650450763954346
206,0,0,0,0,0,0,0,0,0,-0.09518560055814884,-0.19854213717381328
207,0,0,0,0,0,0,0,0,0,-0.09596446755427969,-0.1914483194398743
208,0,0,0,0,0,0,0,0,0,-0.10395566500588571,-0.18763556964634193
209,0,0,0,0,0,0,0,0,0,-0.1041164441726563,-0.18697865323261606
210,0,0,0,0,0,0,0,0,0,-0.10103307986681011,-0.18837066869692587
211,0,0,0,0,0,0,0,0,0,-0.06984887478603545,-0.18622997769546748
212,0,0,0,0,0,0,0,0,0,-0.09070976742077624,-0.18715186056674854
213,0,0,0,0,0,0,0,0,0,-0.10109767372916018,-0.18737911114371142
214,0,0,0,0,0,0,0,0,0,-0.09778824116495491,-0.18952808396180018
215,0,0,0,0,0,0,0,0,0,-0.09375170555799028,-0.18315329731864813
216,0,0,0,0,0,0,0,0,0,-0.06954480822222607,-0.17550677658781705
217,0,0,0,0,0,0,0,0,0,-0.09200620747134583,-0.16628269057439055
218,0,0,0,0,0,0,0,0,0,-0.09154035603492769,-0.17269133609155882
219,0,0,0,0,0,0,0,0,0,-0.03099700962622213,-0.1679339961066083
220,0,0,0,0,0,0,0,0,0,-0.06469446305479662,-0.1673399574294883
221,0,0,0,0,0,0,0,0,0,-0.08577710773342441,-0.17278836282754423
222,0,0,0,0,0,0,0,0,0,-0.08726929718518243,-0.1708311046424665
223,0,0,0,0,0,0,0,0,0,-0.06777165760286157,-0.16947408141200676
224,0,0,0,0,0,0,0,0,0,-0.10136228216211561,-0.18217210009338727
225,0,0,0,0,0,0,0,0,0,-0.10701474336919525,-0.1856679633921503
226,0,0,0,0,0,0,0,0,0,-0.09872950124860697,-0.19447988197575083
227,0,0,0,0,0,0,0,0,0,-0.12050289997224409,-0.1807871670094564
228,0,0,0,0,0,0,0,0,0,-0.10058861916370104,-0.18293071284240703
229,0,0,0,0,0,0,0,0,0,-0.106486855921838,-0.19303952481315823
230,0,0,0,0,0,0,0,0,0,-0.10179337335897516,-0.18499234577910492
231,0,0,0,0,0,0,0,0,0,-0.07268691577145983,-0.17588115172264612
232,0,0,0,0,0,0,0,0,0,-0.07101167401445937,-0.16967198188343136
233,0,0,0,0,0,0,0,0,0,-0.08938364145395009,-0.18106710612406274
234,0,0,0,0,0,0,0,0,0,-0.08614170763604838,-0.18942263388185226
235,0,0,0,0,0,0,0,0,0,-0.07142659386399355,-0.1835848693429542
236,0,0,0,0,0,0,0,0,0,-0.07163164876156344,-0.17484988470096147
237,0,0,0,0,0,0,0,0,0,-0.07740528053162919,-0.16232104554135163
238,0,0,0,0,0,0,0,0,0,-0.06728423434297412,-0.17173268810515052
239,0,0,0,0,0,0,0,0,0,-0.06810255944238687,-0.177894808146735
240,0,0,0,0,0,0,0,0,0,-0.07323819355377442,-0.17655495350481945
241,0,0,0,0,0,0,0,0,0,-0.10062624312673797,-0.18310286476901783
242,0,0,0,0,0,0,0,0,0,-0.09461136279002717,-0.18988812130287686
243,0,0,0,0,0,0,0,0,0,-0.10205520421732221,-0.1885452252616616
244,0,0,0,0,0,0,0,0,0,-0.08589890772342,-0.19428639816071255
245,0,0,0,0,0,0,0,0,0,-0.08267725362154464,-0.19233425905450105
246,0,0,0,0,0,0,0,0,0,-0.08323145035721707,-0.1905121590733823
247,0,0,0,0,0,0,0,0,0,-0.13239706787556463,-0.18517264782291795
248,0,0,0,0,0,0,0,0,0,-0.08993075311637341,-0.20664152264668562
249,0,0,0,0,0,0,0,0,0,-0.09893339291202695,-0.2016606141053337
250,0,0,0,0,0,0,0,0,0,-0.12410070177008356,-0.19660314055171946
251,0,0,0,0,0,0,0,0,0,-0.11957480850029056,-0.20284126154882348
252,0,0,0,0,0,0,0,0,0,-0.06623717388567078,-0.21872047169630318
253,0,0,0,0,0,0,0,0,0,-0.11574792542715415,-0.21639474135161824
254,0,0,0,0,0,0,0,0,0,-0.11284959306450272,-0.209368449599041
255,0,0,0,0,0,0,0,0,0,-0.09833573824480965,-0.22313505804509323
256,0,0,0,0,0,0,0,0,0,-0.09300095904434695,-0.21054749029357675
257,0,0,0,0,0,0,0,0,0,-0.07473133332524945,-0.2100116140117232
258,0,0,0,0,0,0,0,0,0,-0.09994509136059179,-0.19761001769955716
259,0,0,0,0,0,0,0,0,0,-0.10749374351182368,-0.21199049258384073
260,0,0,0,0,0,0,0,0,0,-0.13507543457978363,-0.19301245350537727
261,0,0,0,0,0,0,0,0,0,-0.0856296516691433,-0.21428858380348081
262,0,0,0,0,0,0,0,0,0,-0.0821980114376761,-0.20822581802004658
263,0,0,0,0,0,0,0,0,0,-0.09751477782418466,-0.21834886154944178
264,0,0,0,0,0,0,0,0,0,-0.0933777375489866,-0.21967482150801904
265,0,0,0,0,0,0,0,0,0,-0.08981617745379679,-0.2226354938221018
266,0,0,0,0,0,0,0,0,0,-0.0680107727361917,-0.2149119458626956
267,0,0,0,0,0,0,0,0,0,-0.05146470698099099,-0.2133955760846699
268,0,0,0,0,0,0,0,0,0,-0.07217389410422924,-0.21898975306018995
269,0,0,0,0,0,0,0,0,0,-0.08671182189381836,-0.21605461187611683
270,0,0,0,0,0,0,0,0,0,-0.056403512781559494,-0.21804785744997823
271,0,0,0,0,0,0,0,0,0,-0.05925422585508054,-0.21388668193187765
272,0,0,0,0,0,0,0,0,0,-0.03195465070893994,-0.21037598388073475
273,0,0,0,0,0,0,0,0,0,-0.06625953366165052,-0.21307677398803407
274,0,0,0,0,0,0,0,0,0,-0.07354500427793127,-0.2135768638353942
275,0,0,0,0,0,0,0,0,0,-0.07086878704630137,-0.21260471260604014
276,0,0,0,0,0,0,0,0,0,-0.054192247451283114,-0.22029404286417725
277,0,0,0,0,0,0,0,0,0,-0.047918842333418005,-0.21579921203910524
278,0,0,0,0,0,0,0,0,0,-0.04035186540568253,-0.21347882740175061
279,0,0,0,0,0,0,0,0,0,-0.04227405118657968,-0.21716556136839488
280,0,0,0,0,0,0,0,0,0,-0.05028098786409066,-0.21510210380227748
281,0,0,0,0,0,0,0,0,0,-0.09205977199292795,-0.20963958127571175
282,0,0,0,0,0,0,0,0,0,-0.09127685123760454,-0.20362140017095956
283,0,0,0,0,0,0,0,0,0,-0.11056792437968978,-0.20286119382485365
284,0,0,0,0,0,0,0,0,0,-0.1063348418714381,-0.2095505336336302
285,0,0,0,0,0,0,0,0,0,-0.1063976139259084,-0.2056359925099012
286,0,0,0,0,0,0,0,0,0,-0.0965483192550509,-0.2038705384567086
287,0,0,0,0,0,0,0,0,0,-0.11485866730493549,-0.20903307424956252
288,0,0,0,0,0,0,0,0,0,-0.10895792900670422,-0.1897413937411712
289,0,0,0,0,0,0,0,0,0,-0.13502283320504882,-0.1882195249904487
290,0,0,0,0,0,0,0,0,0,-0.10565288939304948,-0.19737062232544356
291,0,0,0,0,0,0,0,0,0,-0.11337986606093568,-0.21274707845020066
292,0,0,0,0,0,0,0,0,0,-0.11766428231892767,-0.20433598414896748
293,0,0,0,0,0,0,0,0,0,-0.11250804258069323,-0.21597160016014982
294,0,0,0,0,0,0,0,0,0,-0.12213053354858672,-0.21982166862826014
295,0,0,0,0,0,0,0,0,0,-0.12748755368949413,-0.22598552893798218
296,0,0,0,0,0,0,0,0,0,-0.13306226514855793,-0.2232608696641891
297,0,0,0,0,0,0,0,0,0,-0.14031428645217897,-0.21697306339506456
298,0,0,0,0,0,0,0,0,0,-0.1342688065625752,-0.22842094123878176
299,0,0,0,0,0,0,0,0,0,-0.1218473023603254,-0.21443993430952302
300,0,0,0,0,0,0,0,0,0,-0.12357865043879049,-0.23317787559752012
301,0,0,0,0,0,0,0,0,0,-0.13709799283318913,-0.22820691491085063
302,0,0,0,0,0,0,0,0,0,-0.1331883006894618,-0.21841641981154683
303,0,0,0,0,0,0,0,0,0,-0.11311316016240446,-0.2262138689402491
304,0,0,0,0,0,0,0,0,0,-0.11120674238190992,-0.22203576503517597
305,0,0,0,0,0,0,0,0,0,-0.11108222991951107,-0.23261358932665507
306,0,0,0,0,0,0,0,0,0,-0.10875498402195889,-0.22351576155051592
307,0,0,0,0,0,0,0,0,0,-0.11437100119809136,-0.23704949994326424
308,0,0,0,0,0,0,0,0,0,-0.10952896629705246,-0.22533595917354296
309,0,0,0,0,0,0,0,0,2,-0.1593471283620028,-0.23956183531002978
310,0,0,0,0,0,0,0,0,2,-0.15201656213780795,-0.22553058578877863
311,0,0,0,0,0,0,0,0,0,-0.13361551731634938,-0.21420731122213368
312,0,0,0,0,0,0,0,0,0,-0.12508735151449837,-0.22083396076126713
313,0,0,0,0,0,0,0,0,0,-0.12848855852452726,-0.2158204029424509
314,0,0,0,0,0,0,0,0,0,-0.12328214204937568,-0.2108470925503705
315,0,0,0,0,0,0,0,0,0,-0.12669926116129654,-0.21593615971505645
316,0,0,0,0,0,0,0,0,0,-0.10487661352396431,-0.19765462258702002
317,0,0,0,0,0,0,0,0,0,-0.10363262932667955,-0.18958767643351554
318,0,0,0,0,0,0,0,0,0,-0.09503120050679799,-0.20347864333368648
319,0,0,0,0,0,0,0,0,0,-0.10036158016775618,-0.20437215510326884
320,0,0,0,0,0,0,0,0,0,-0.08842164062815233,-0.20981312466258384
321,0,0,0,0,0,0,0,0,0,-0.12576981049680497,-0.18929597791774494
322,0,0,0,0,0,0,0,0,0,-0.09076543983170081,-0.19403430266844995
323,0,0,0,0,0,0,0,0,0,-0.12266440913510071,-0.1882944383633961
324,0,0,0,0,0,0,0,0,0,-0.12905510476067372,-0.1929780739898745
325,0,0,0,0,0,0,0,0,0,-0.12812210900378174,-0.1987471380454832
326,0,0,0,0,0,0,0,0,2,-0.1494041425696771,-0.21008994168675463
327,0,0,0,0,0,0,0,0,2,-0.14754676083593002,-0.20816849799532644
328,0,0,0,0,0,0,0,0,0,-0.14650726961094498,-0.21762087654420423
329,0,0,0,0,0,0,0,0,0,-0.1381300955346026,-0.20431050044288374
330,0,0,0,0,0,0,0,0,0,-0.12786923928529423,-0.2081854984617645
331,0,0,0,0,0,0,0,0,0,-0.11328057507144929,-0.19972453502276427
332,0,0,0,0,0,0,0,0,0,-0.10804277628745985,-0.20056362360360497
333,0,0,0,0,0,0,0,0,0,-0.11791626865497648,-0.20290700522692584
334,0,0,0,0,0,0,0,0,0,-0.12855434040600242,-0.21543224974486389
335,0,0,0,0,0,0,0,0,0,-0.11464869427359912,-0.20600460227395068
336,0,0,0,0,0,0,0,0,0,-0.11236942891570693,-0.20245167805421124
337,0,0,0,0,0,0,0,0,0,-0.1118015626515875,-0.1927668164410678
338,0,0,0,0,0,0,0,0,0,-0.11992556529615911,-0.20160991407465195
339,0,0,0,0,0,0,0,0,2,-0.14506524152392036,-0.20795606172300488
340,0,0,0,0,0,0,0,0,0,-0.13005430657588146,-0.1994989834615569
341,0,0,0,0,0,0,0,0,0,-0.1543498067292508,-0.19092085221047078
342,0,0,0,0,0,0,0,0,0,-0.15372345460070255,-0.1957653154631293
343,0,0,0,0,0,0,0,0,0,-0.14051651119983663,-0.1860189070330786
344,0,0,0,0,0,0,0,0,0,-0.1432305791378512,-0.2062667390135558
345,0,0,0,0,0,0,0,0,0,-0.14440578209101468,-0.19050127930792152
346,0,0,0,0,0,0,0,0,0,-0.1413578372709086,-0.1988883538747599
347,0,0,0,0,0,0,0,0,0,-0.14357161517928999,-0.18793141544110292
