frames_ids,AU1,AU2,AU4,AU6,AU12,AU15,AU20,AU25,EXPR,valence,arousal
1,0,1,0,0,0,0,0,1,0,-0.2958108663411909,0.19492399774638836
2,0,1,0,0,0,0,0,1,0,-0.2692365941965316,0.1647286771085897
3,0,1,0,0,0,0,0,1,0,-0.13007875685702625,0.1011509606737251
4,0,0,0,0,0,0,0,1,4,0.029753754037971508,0.06937215208860209
5,0,1,0,1,0,0,0,1,4,0.01800659262134051,0.18106095406447384
6,0,0,0,1,0,0,0,1,4,0.1859929972928703,0.14884086841668343
7,0,1,0,1,0,0,0,1,4,0.16822035530410506,0.16324595880915263
8,0,0,0,1,0,0,0,1,4,0.12469890526201768,0.15244713234470078
9,0,0,0,1,0,0,0,1,4,0.17750024354379418,0.13504592437713747
10,0,1,0,1,0,0,0,1,4,0.14175193747015372,0.10456692103884718
11,0,1,0,1,0,0,0,1,4,-0.0119607852232692,0.22858236244830643
12,0,1,0,1,0,0,0,1,4,-0.08512642736987852,0.24184959470049325
13,0,1,0,1,0,0,0,1,4,-0.26194930515301085,0.2776502680499106
14,0,1,0,0,0,0,0,1,4,0.012206251438903136,0.265644602780843
15,0,0,0,0,0,0,0,1,6,0.025732301500331768,0.19610260738868654
16,0,0,0,0,0,0,0,1,4,-0.0669982322050553,0.3475025669965696
17,0,0,0,0,0,0,0,0,4,0.038534694596340735,0.5444003162709505
18,0,1,0,0,0,0,0,0,4,-0.05818103685190808,0.6443389164847566
19,0,0,0,0,0,0,0,0,4,0.1819160905127462,0.5012001855249859
20,0,0,0,0,0,0,0,0,4,0.10787353061727782,0.5353745803310486
21,0,1,0,1,0,0,0,1,4,-0.155342710780372,0.30306728289609675
22,0,1,0,1,0,0,0,1,4,-0.19401075801272927,0.1877161501416642
23,0,1,0,1,0,0,0,1,2,-0.1873922340915,0.27884243320869767
24,0,0,0,1,0,0,0,1,0,-0.14056545844620197,0.16120158986335517
25,0,1,0,1,0,0,0,1,0,-0.10415936266317183,0.21979513807271256
26,0,1,0,1,0,0,0,1,0,-0.11836476687734067,0.1875510711382192
27,0,1,0,1,0,0,0,1,0,-0.16977031426014091,0.342210783929515
28,0,1,0,1,0,0,0,1,0,-0.17066532530282677,0.2931920921699585
29,0,1,0,1,0,0,0,1,0,-0.09688840084709231,0.24559847294892134
30,0,1,0,1,0,0,0,1,0,-0.24811024837637036,0.26344303134828806
31,0,1,0,1,0,0,0,1,0,-0.2674473960099644,0.3023351595835073
32,0,1,0,1,0,0,0,1,0,-0.2281191142300438,0.2607947427313774
