frames_ids,AU1,AU2,AU4,AU6,AU12,AU15,AU20,AU25,EXPR,valence,arousal
78,0,0,0,0,0,0,0,1,5,-0.215547033,0.100960452
79,0,1,0,0,0,0,0,1,5,-0.205242312,0.062293781
80,0,1,0,0,0,0,0,1,5,-0.227650334,0.004365401
81,0,1,1,0,0,0,0,1,0,-0.257133189,0.089500752
82,0,1,1,0,0,0,0,1,0,-0.26494055,0.045789505
83,0,1,1,0,0,0,0,1,0,-0.253632549,0.098680064
84,0,1,1,0,0,0,0,1,0,-0.236128382,0.012835785
85,0,0,0,0,0,0,0,1,0,-0.221214111,-0.031859008
86,0,0,0,0,0,0,0,1,0,-0.215757436,-0.010059428
87,0,1,0,0,0,0,0,0,0,-0.208365412,0.043251135
88,0,0,0,0,0,0,0,0,0,-0.205974389,0.024786004
89,0,0,0,0,0,0,0,0,0,-0.185358212,0.048258601
90,0,0,0,0,0,0,0,0,0,-0.160793755,0.067769953
91,0,0,0,0,0,0,0,1,0,-0.128546796,-0.010919106
92,0,0,0,0,0,0,0,1,0,-0.130646424,0.006061022
93,0,0,0,0,0,0,0,0,0,-0.130153458,0.026912853
94,0,0,1,0,0,0,0,0,0,-0.273585105,-0.007700842
95,0,0,0,0,0,0,0,0,0,-0.12382007,0.051586898
96,0,0,0,0,0,0,0,0,0,-0.131604738,0.053372766
97,0,0,0,0,0,0,0,0,0,-0.13225141,0.036115779
98,0,0,0,0,0,0,0,0,0,-0.161940175,-0.009755245
99,0,0,0,0,0,0,0,0,0,-0.143876199,0.059319951
100,0,0,0,0,0,0,0,0,0,-0.14540897,-0.0047616
101,0,0,0,0,0,0,0,0,0,-0.15238731,-0.077652074
102,0,1,0,0,0,0,0,0,0,-0.164875365,-0.037162889
103,0,1,0,0,0,0,0,0,0,-0.147468706,-0.013386517
104,0,1,0,0,0,0,0,0,0,-0.116707296,0.002540892
105,0,1,0,0,0,0,0,0,0,-0.152914993,0.01298124
106,0,0,0,0,0,0,0,0,0,-0.192276253,-0.005925219
107,0,0,0,0,0,0,0,0,0,-0.187356604,0.002984631
108,0,0,0,0,0,0,0,0,0,-0.208970725,-0.064696986
109,0,0,0,0,0,0,0,0,0,-0.249420967,-0.069745012
110,0,0,0,0,0,0,0,0,0,-0.167002869,0.149099669
111,0,0,0,0,0,0,0,0,0,-0.20233141,-0.110230072
112,0,0,0,0,0,0,0,0,0,-0.096187331,0.130166834
113,0,0,0,0,0,0,0,1,0,-0.105369682,0.163723265
114,0,0,0,0,0,0,0,1,0,-0.145504637,0.173764241
115,0,0,0,0,0,0,0,1,0,-0.11770056,0.13106734
116,0,0,0,0,0,0,0,0,0,-0.105110993,0.125342628
117,0,0,0,0,0,0,0,1,0,-0.085673495,0.133555653
118,0,0,0,0,0,0,0,1,0,-0.092576527,0.128705378
119,0,0,0,0,0,0,0,1,0,-0.120967047,0.118877444
120,0,0,0,0,0,0,0,1,0,-0.13330201,0.11013841
121,0,0,0,0,0,0,0,0,0,-0.201779371,0.046615109
122,0,0,0,0,0,0,0,1,0,-0.217857902,-0.065762026
123,0,0,0,0,0,0,0,0,0,-0.320542247,-0.043459748
124,0,0,0,0,0,0,0,0,0,-0.274550027,-0.050340487
125,0,0,0,0,0,0,0,0,0,-0.273809983,-0.049587665
126,0,0,0,0,0,0,0,0,0,-0.243380887,-0.102287355
127,0,0,0,0,0,0,0,0,0,-0.23270262,-0.089410901
128,0,0,0,0,0,0,0,1,0,-0.188387903,-0.12896487
129,0,0,0,0,0,0,0,1,0,-0.195408782,-0.08861841
130,0,0,0,0,0,0,0,0,0,-0.178589877,-0.124560547
131,0,0,0,0,0,0,0,0,0,-0.181325749,-0.083682103
132,0,0,1,0,0,0,0,0,0,-0.181577589,0.056466957
133,0,0,1,0,0,0,0,1,0,-0.236001788,0.095752004
134,0,0,1,0,0,0,0,0,0,-0.191201556,0.057020371
135,0,0,1,0,0,0,0,1,0,-0.246826821,0.036419352
136,0,0,0,0,0,0,0,1,0,-0.205033694,0.058423061
137,0,0,0,0,0,0,0,1,0,-0.187368895,0.114755856
138,0,0,0,0,0,0,0,0,0,-0.211000746,0.008379039
139,0,0,0,0,0,0,0,0,0,-0.182407554,0.037482015
140,0,0,0,0,0,0,0,1,0,-0.185014481,0.011567588
141,0,1,0,0,0,0,0,0,0,-0.211265273,0.026571551
142,0,1,1,0,0,0,0,0,0,-0.204068136,0.056380937
143,0,0,0,0,0,0,0,0,0,-0.189437039,0.045323833
144,0,0,1,0,0,0,0,0,0,-0.175520828,0.1299641
145,0,0,0,0,0,0,0,1,0,-0.175100858,0.114387302
146,0,0,0,0,0,0,0,0,0,-0.162630623,0.119483248
147,0,1,0,0,0,0,0,0,0,-0.154496275,0.069324666
148,0,0,0,0,0,0,0,0,0,-0.138348489,0.063791991
149,0,1,0,0,0,0,0,0,0,-0.103052401,0.086546579
150,0,0,0,0,0,0,0,0,0,-0.201443,0.039442806
151,0,0,1,0,0,0,0,0,0,-0.214663023,0.099386467
152,0,0,1,0,0,0,0,0,0,-0.191381011,0.121313584
153,0,0,1,0,0,0,1,0,0,-0.152754787,0.184479542
154,0,0,1,0,0,0,0,1,0,-0.181897261,0.155016267
155,0,0,1,0,0,0,0,1,0,-0.259604232,0.138837872
156,0,0,0,0,0,0,0,0,0,-0.24865006,0.105951045
157,0,0,1,0,0,0,0,0,5,-0.243202274,0.167623739
158,0,0,0,0,0,0,0,0,0,-0.181348895,0.115054615
159,0,0,0,0,0,0,0,0,0,-0.165279176,0.07548249
160,0,0,0,0,0,0,0,0,0,-0.19874581,0.097860368
161,0,0,0,0,0,0,0,0,0,-0.203598051,-0.018042092
162,0,0,1,0,0,0,0,0,0,-0.243754691,0.109574663
163,0,0,1,0,0,0,0,1,0,-0.245023566,0.11462075
164,0,1,1,0,0,0,0,1,0,-0.253272398,0.127900902
165,0,1,0,0,0,0,0,1,0,-0.236902389,0.077429491
166,0,0,1,0,0,0,0,0,0,-0.253832316,0.059809468
167,0,0,1,0,0,0,0,0,5,-0.263638578,0.043235945
168,0,1,1,0,0,0,0,1,0,-0.258484378,0.087616817
169,0,1,1,0,0,0,0,0,5,-0.265151453,0.079499009
170,0,1,0,0,0,0,0,0,0,-0.252073754,0.084055718
171,0,0,1,0,0,0,0,1,0,-0.244540889,0.040389408
172,0,0,1,0,0,0,0,1,0,-0.246634496,0.004699027
173,0,0,1,0,0,0,0,1,0,-0.250884198,-0.040308297
174,0,0,0,0,0,0,0,0,1,-0.579083217,0.642388881
175,0,0,0,0,0,0,0,0,1,-0.577947201,0.642467851
176,0,0,0,0,0,0,0,0,1,-0.578781639,0.643791733
177,0,0,0,0,0,0,0,0,1,-0.578781639,0.643791733
178,0,0,0,0,0,0,0,0,1,-0.578781639,0.643791733
179,0,0,0,0,0,0,0,0,1,-0.578781639,0.643791733
180,0,0,0,0,0,0,0,0,1,-0.577664419,0.643605494
181,0,0,1,0,0,0,0,1,5,-0.471497502,0.206143129
182,0,1,0,0,0,0,0,1,5,-0.303222976,0.106098599
183,0,1,0,0,0,0,0,1,0,-0.286585696,0.044321076
184,0,0,0,0,0,0,0,1,0,-0.268124337,0.021027899
185,0,0,0,0,0,0,0,1,0,-0.286560275,-0.002042489
186,0,0,0,0,0,0,0,1,0,-0.296751872,0.013426835
187,0,0,0,0,0,0,0,1,0,-0.319166881,-0.0054742
188,0,0,0,0,0,0,0,1,5,-0.338673891,-0.047447897
189,0,0,0,0,0,0,0,1,0,-0.266038209,-0.017984478
190,0,0,0,0,0,0,0,1,0,-0.276333941,0.018774047
191,0,1,1,0,0,0,0,1,0,-0.258372359,0.045371863
192,0,0,1,0,0,0,0,1,5,-0.297871842,0.092615844
193,0,0,0,0,0,0,0,0,5,-0.293230889,-0.036070548
194,0,0,1,0,0,0,0,0,5,-0.310798351,0.044722433
195,0,0,0,0,0,0,0,1,5,-0.288087422,0.035090731
196,0,0,0,0,0,0,0,1,5,-0.268299777,0.096683403
197,0,0,1,0,0,0,0,1,5,-0.28422589,0.060143897
198,0,0,1,0,0,0,0,0,5,-0.271684357,0.058002601
199,0,0,0,0,0,0,0,1,5,-0.274234625,0.013512604
200,0,0,0,0,0,0,0,1,5,-0.282099208,0.012252896
201,0,0,0,0,0,0,0,1,0,-0.247271376,0.019192763
202,0,0,0,0,0,0,0,1,0,-0.265860824,-0.007771325
203,0,0,0,0,0,0,0,1,0,-0.263879435,-0.003687241
204,0,0,1,0,0,0,0,1,0,-0.257171319,-0.021550244
205,0,0,0,0,0,0,0,1,0,-0.260638931,0.020550427
206,0,0,0,0,0,0,0,1,0,-0.28414965,0.06105487
207,0,1,0,0,0,0,0,1,0,-0.273468394,0.020585732
208,0,0,0,0,0,0,0,1,0,-0.283546002,0.076445527
209,0,0,0,0,0,0,0,1,0,-0.261243215,0.083530279
210,0,0,0,0,0,0,0,1,0,-0.271548065,0.055429979
211,0,0,0,0,0,0,0,1,0,-0.254743825,0.08444185
212,0,0,0,0,0,0,0,1,0,-0.264013888,0.033275454
213,0,0,0,0,0,0,0,1,0,-0.271772273,0.030595824
214,0,0,1,0,0,0,0,1,0,-0.250654645,-0.071678814
215,0,0,0,0,0,0,0,1,0,-0.23745972,0.031110521
216,0,0,0,0,0,0,0,1,0,-0.246880845,-0.016519962
217,0,0,0,0,0,0,0,1,5,-0.250521198,-0.035342429
218,0,0,0,0,0,0,0,1,0,-0.216010082,0.013130863
219,0,0,0,0,0,0,0,1,0,-0.196717507,-0.065104518
220,0,0,0,0,0,0,0,1,0,-0.19277678,-0.082203903
221,0,1,0,0,0,0,0,0,0,-0.199249637,-0.023765751
222,0,0,0,0,0,0,0,1,0,-0.201819895,0.019090581
223,0,0,0,0,0,0,0,1,0,-0.194095707,-0.0036436
224,0,1,0,0,0,0,0,1,0,-0.182361073,0.024188975
225,0,1,0,0,0,0,0,1,0,-0.201427099,0.027505471
226,0,1,0,0,0,0,0,1,0,-0.170345418,0.048431551
227,0,1,0,0,0,0,0,1,0,-0.18977491,0.030141437
228,0,1,0,0,0,0,0,1,0,-0.178483925,0.021453773
229,0,1,0,0,0,0,0,1,0,-0.173845478,-0.005303616
230,0,1,0,0,0,0,0,1,0,-0.140951686,0.025276976
231,0,1,1,0,0,0,0,0,5,-0.221572448,-0.058391818
232,0,1,0,0,0,0,0,0,0,-0.163806974,0.048539713
233,0,0,0,0,0,0,0,0,0,-0.224487831,-0.013191184
234,0,1,0,0,0,0,0,0,0,-0.226869907,0.023486183
235,0,1,0,0,0,0,0,0,0,-0.182899372,-0.032507833
236,0,1,0,0,0,0,0,0,0,-0.207964161,0.0185208
237,0,0,0,0,0,0,0,0,0,-0.186424295,-0.021575397
238,0,0,0,0,0,0,0,0,0,-0.178103241,0.034814685
239,0,0,0,0,0,0,0,0,0,-0.210194072,0.033948304
240,0,0,0,0,0,0,0,0,0,-0.200253364,0.111975388
241,0,1,0,0,0,0,0,0,0,-0.201065403,-0.08996321
242,0,1,0,0,0,0,0,0,0,-0.17243055,-0.078988064
243,0,0,0,0,0,0,0,0,0,-0.154891854,-0.064758868
244,0,0,0,0,0,0,0,1,5,-0.1853263,-0.045056982
245,0,0,0,0,0,0,0,1,5,-0.221854392,-0.045100095
246,0,0,1,0,0,0,0,1,5,-0.245749312,-0.077898135
247,0,0,0,0,0,0,0,0,5,-0.207022745,-0.027935767
248,0,0,0,0,0,0,0,1,5,-0.190084144,0.015402406
249,0,0,0,0,0,0,0,1,5,-0.191248316,0.022349417
250,0,0,0,0,0,0,0,1,0,-0.195486784,0.009649427
251,0,1,0,0,0,0,0,1,0,-0.211961456,-0.051659481
252,0,1,0,0,0,0,0,1,0,-0.188566637,-0.068750789
253,0,1,0,0,0,0,0,1,0,-0.216215039,-0.029339555
254,0,1,0,0,0,0,0,1,0,-0.205605147,0.000500892
255,0,1,0,0,0,0,0,1,0,-0.210028434,-0.032776043
256,0,0,0,0,0,0,0,1,0,-0.225143247,0.013015348
257,0,0,0,0,0,0,0,1,0,-0.20352772,0.002604086
258,0,0,0,0,0,0,0,1,0,-0.176371209,0.02483362
259,0,0,0,0,0,0,0,1,0,-0.197312616,-0.077319698
260,0,1,1,0,0,0,0,1,5,-0.210015799,-0.119055936
261,0,1,1,0,0,0,0,0,0,-0.189717517,-0.057590909
262,0,1,0,0,0,0,0,0,0,-0.19053398,-0.104223609
263,0,0,0,0,0,0,0,1,0,-0.172467907,-0.064956887
264,0,1,0,0,0,0,0,1,0,-0.183465854,-0.037921644
265,0,1,1,0,0,0,0,1,0,-0.183299395,-0.047511572
266,0,1,1,0,0,0,0,1,0,-0.180731564,-0.069694192
267,0,1,1,0,0,0,0,1,0,-0.207020575,-0.072309027
268,0,1,1,0,0,0,0,1,0,-0.200566187,-0.069367677
269,0,1,0,0,0,0,0,1,0,-0.169726577,-0.040541419
270,0,1,1,0,0,0,0,1,0,-0.181635926,-0.038363913
271,0,0,1,0,0,0,0,0,0,-0.224020264,-0.013636361
272,0,1,1,0,0,0,0,0,0,-0.179029074,-0.040120839
273,0,1,0,0,0,0,0,0,0,-0.163733375,-0.032156482
274,0,1,0,0,0,0,0,0,0,-0.163702323,-0.072625773
275,0,1,0,0,0,0,0,0,0,-0.15863177,-0.017933735
276,0,1,1,0,0,0,0,0,0,-0.171991676,0.002220472
277,0,1,0,0,0,0,0,0,0,-0.206858312,0.038804638
278,0,1,0,0,0,0,0,1,0,-0.216434482,0.045821996
279,0,1,1,0,0,0,0,1,0,-0.218860803,0.047896963
280,0,1,0,0,0,0,0,1,0,-0.233194607,0.036807124
281,0,1,0,0,0,0,0,1,0,-0.25771208,0.039411223
282,0,1,0,0,0,0,0,1,0,-0.281566296,0.068439875
283,0,1,1,0,0,0,0,1,0,-0.29832122,0.08214006
284,0,1,1,0,0,0,0,1,0,-0.318352821,0.081432866
285,0,1,0,0,0,0,0,1,0,-0.295949443,0.082543068
286,0,1,1,0,0,0,0,1,0,-0.30863772,0.069088673
287,0,1,0,0,0,0,0,1,0,-0.292246965,0.051409134
288,0,1,0,0,0,0,0,1,0,-0.273809771,0.040611229
289,0,0,0,0,0,0,0,1,0,-0.276186836,0.057160992
290,0,1,0,0,0,0,0,1,0,-0.292398867,0.028374601
291,0,0,0,0,0,0,0,1,0,-0.21070279,0.006590868
292,0,1,0,0,0,0,0,1,0,-0.225745806,-0.009926342
293,0,1,0,0,0,0,0,1,0,-0.210839496,-0.005242549
294,0,0,0,0,0,0,0,1,0,-0.202742537,0.031254695
295,0,0,0,0,0,0,0,1,0,-0.221682984,-0.005088627
296,0,0,1,0,0,0,0,1,0,-0.248448009,0.10087026
297,0,0,1,0,0,0,0,1,0,-0.262937086,0.118418423
298,0,0,1,0,0,0,0,0,0,-0.255305604,0.072696175
299,0,0,1,0,0,0,0,0,5,-0.260770089,0.0702234
300,0,0,1,0,0,0,0,0,0,-0.322733377,0.124579027
301,0,0,1,0,0,0,0,0,0,-0.281251051,0.044084239
302,0,0,1,0,0,0,0,0,0,-0.286716093,0.019539723
303,0,0,0,0,0,0,0,1,0,-0.241049955,-0.009972883
304,0,1,0,0,0,0,0,1,0,-0.250772089,0.030659296
305,0,0,0,0,0,0,0,1,5,-0.268829649,0.02010481
306,0,0,0,0,0,0,0,1,5,-0.220628625,0.040743068
307,0,0,0,0,0,0,0,1,0,-0.167080765,-0.045863516
308,0,0,0,0,0,0,0,1,0,-0.188022143,-0.051052358
309,0,0,0,0,0,0,0,1,2,-0.158271679,-0.059402609
310,0,0,0,0,0,0,0,1,0,-0.151429881,-0.036539275
311,0,0,0,0,0,0,0,0,0,-0.283776341,0.026101259
312,0,0,0,0,0,0,0,0,0,-0.292081423,0.122087504
313,0,0,0,0,0,0,0,1,0,-0.280235698,0.093564089
314,0,0,0,0,0,0,0,0,0,-0.296252162,0.090785684
315,0,0,0,0,0,0,0,1,0,-0.289518031,0.10484631
316,0,1,1,0,0,0,0,0,0,-0.289399423,0.101344119
317,0,0,0,0,0,0,0,1,0,-0.291605961,0.079651737
318,0,0,0,0,0,0,0,1,0,-0.277815604,-0.051975639
319,0,0,0,0,0,0,0,0,0,-0.28421534,-0.015086654
320,0,0,0,0,0,0,0,0,0,-0.231712819,0.051290814
321,0,1,0,0,0,0,0,0,0,-0.19518956,0.021286618
322,0,1,0,0,0,0,0,0,0,-0.194512509,-0.027067239
323,0,1,0,0,0,0,0,0,0,-0.180031275,0.010459612
324,0,1,0,0,0,0,0,0,0,-0.205263232,0.03375553
325,0,1,1,0,0,0,0,0,0,-0.19599606,0.015410146
326,0,1,0,0,0,0,0,1,0,-0.201864523,0.040712807
327,0,1,0,0,0,0,0,0,0,-0.195749195,0.008800987
328,0,1,0,0,0,0,0,0,0,-0.242896586,0.003714792
329,0,1,0,0,0,0,0,0,0,-0.25965334,0.014118057
330,0,1,0,0,0,0,0,0,5,-0.258109105,0.03331519
331,0,1,1,0,0,0,0,1,0,-0.255586579,0.002636743
332,0,1,1,0,0,0,0,1,0,-0.252791024,0.025405502
333,0,1,1,0,0,0,0,0,0,-0.254384133,0.045265949
334,0,1,1,0,0,0,0,0,0,-0.239440593,0.070027419
335,0,0,1,0,0,0,0,1,0,-0.223395607,0.030273056
336,0,1,0,0,0,0,0,1,0,-0.208330915,0.085527355
337,0,0,0,0,0,0,0,0,0,-0.194927733,0.022127663
338,0,0,1,0,0,0,0,0,0,-0.203234183,0.034149053
339,0,1,1,0,0,0,0,0,0,-0.228669818,0.056357354
340,0,1,1,0,0,0,0,0,0,-0.240459714,0.09597604
341,0,1,1,0,0,0,0,1,0,-0.225579596,0.069540733
342,0,1,1,0,0,0,0,1,0,-0.182743027,0.066970339
343,0,1,1,0,0,0,0,1,0,-0.219879913,0.047417314
344,0,1,0,0,0,0,0,1,0,-0.230324871,0.045044874
345,0,1,0,0,0,0,0,0,0,-0.223437726,0.019729157
346,0,0,0,0,0,0,0,0,0,-0.222621222,0.067615988
347,0,1,0,0,0,0,0,0,0,-0.230122418,0.018415855
348,0,1,0,0,0,0,0,0,0,-0.253424348,-0.000461614
349,0,0,0,0,0,0,0,1,0,-0.237402486,-0.02859955
350,0,1,0,0,0,0,0,1,0,-0.213390451,-0.034335077
351,0,0,1,0,0,0,0,1,0,-0.284929732,0.131146525
352,0,0,1,0,0,0,0,1,0,-0.255737638,0.085671375
353,0,0,1,0,0,0,0,1,0,-0.216006297,0.077588298
354,0,0,1,0,0,0,0,0,0,-0.250757231,0.144308126
355,0,0,1,0,0,0,0,1,0,-0.255265907,0.09809934
356,0,0,0,0,0,0,0,0,0,-0.274963643,0.096042784
357,0,0,1,0,0,0,0,0,0,-0.301181397,0.062144221
358,0,0,1,0,0,0,0,0,5,-0.289711549,0.114782013
359,0,0,1,0,0,0,0,0,0,-0.268355702,0.087161893
360,0,0,1,0,0,0,0,0,0,-0.25422963,0.056877261
361,0,0,1,0,0,0,0,0,0,-0.238388183,0.00390209
362,0,0,1,0,0,0,0,0,0,-0.231738344,0.00554791
363,0,0,1,0,0,0,0,0,0,-0.225722224,0.045151678
364,0,0,1,0,0,0,0,0,0,-0.216204038,0.023964828
365,0,1,1,0,0,0,0,0,0,-0.217323929,0.016374649
366,0,0,1,0,0,0,0,0,0,-0.225347079,0.045218278
367,0,0,0,0,0,0,0,0,0,-0.197562362,-0.020363102
368,0,1,0,0,0,0,0,0,0,-0.174602925,0.003946
369,0,0,0,0,0,0,0,0,0,-0.217925221,0.045803867
370,0,0,0,0,0,0,0,0,0,-0.125838387,0.07841924
371,0,1,0,0,0,0,0,0,0,-0.15129642,-0.053461105
372,0,1,0,0,0,0,0,1,0,-0.186246874,0.051678162
373,0,0,0,0,0,0,0,0,0,-0.123837389,-0.028805833
374,0,0,0,0,0,0,0,1,0,-0.172072632,-0.01357031
375,0,0,0,0,0,0,0,1,0,-0.115272085,-0.029569776
376,0,0,0,0,0,0,0,0,0,-0.12235924,-0.026630656
377,0,0,0,0,0,0,0,1,0,-0.162363578,-0.046100596
378,0,0,0,0,0,0,0,1,0,-0.176648007,-0.047624044
379,0,0,0,0,0,0,0,1,5,-0.238485799,-0.023208526
380,0,0,1,0,0,0,0,1,2,-0.250645958,-0.02223802
381,0,1,1,0,0,0,0,1,0,-0.209272549,0.143672277
382,0,1,1,0,0,0,0,1,0,-0.195255687,0.105457657
383,0,1,0,0,0,0,0,1,0,-0.212724772,0.068703825
384,0,1,1,0,0,0,0,1,0,-0.204658875,0.101140688
385,0,1,1,0,0,0,0,1,0,-0.167429411,0.067452786
386,0,1,0,0,0,0,0,1,0,-0.202456353,0.023425366
387,0,1,0,0,0,0,0,1,0,-0.219885714,-0.031466048
388,0,1,1,0,0,0,0,1,0,-0.185377073,0.099979774
389,0,1,0,0,0,0,0,1,0,-0.183906633,0.08901442
390,0,1,0,0,0,0,0,1,0,-0.171468916,0.099518315
391,0,1,1,0,0,0,0,1,0,-0.229407351,0.02022575
392,0,1,1,0,0,0,0,1,0,-0.237629381,-0.018963647
393,0,1,0,0,0,0,0,1,0,-0.244076198,0.009961179
394,0,0,0,0,0,0,0,1,0,-0.277178494,0.024617069
395,0,1,0,0,0,0,0,1,0,-0.248211212,0.04226554
396,0,1,0,0,0,0,0,1,0,-0.254217883,0.039816039
397,0,1,0,0,0,0,0,1,0,-0.278049992,0.041606605
398,0,1,0,0,0,0,0,1,0,-0.23907989,-0.012183007
399,0,1,0,0,0,0,0,1,0,-0.258276812,-0.032115717
400,0,1,1,0,0,0,0,1,0,-0.293561642,-0.009698031
401,0,1,0,0,0,0,0,0,0,-0.200748945,0.005260232
402,0,1,0,0,0,0,0,0,0,-0.204888947,-0.033376065
403,0,1,0,0,0,0,0,0,0,-0.199118152,0.006603078
404,0,1,0,0,0,0,0,1,0,-0.190504867,0.002795983
405,0,1,0,0,0,0,0,1,0,-0.168698641,-0.005544294
406,0,1,0,0,0,0,0,1,0,-0.186171956,-0.052014058
407,0,0,0,0,0,0,0,0,0,-0.149729008,-0.059550546
408,0,0,0,0,0,0,0,0,0,-0.128162501,-0.051540511
409,0,0,0,0,0,0,0,0,0,-0.120331987,0.00394822
410,0,0,0,0,0,0,0,1,0,-0.126149033,-0.060836537
411,0,0,0,0,0,0,0,0,0,-0.163844833,-0.080588109
412,0,0,0,0,0,0,0,0,0,-0.183042082,-0.009003417
413,0,0,0,0,0,0,0,0,0,-0.180001444,-0.021788968
414,0,0,0,0,0,0,0,0,0,-0.171291402,0.029513742
415,0,0,0,0,0,0,0,0,0,-0.190099218,0.034828974
416,0,0,0,0,0,0,0,0,0,-0.170191998,-0.02231824
417,0,0,0,0,0,0,0,1,0,-0.232145273,-0.077526979
